"Year","Question","Area","Area_abbr","Demographics_Type","Demographics_Value","Percent","Low_Confidence_Interval","High_Confidence_Interval","Confidence_Interval_Formatted","Data_Label","Percentile_Range"
"2023","In general, how satisfied are you with your life? (optional module)","Mississippi","MS","Total","Total","94.5","93.6","95.5","94.5 (93.6-95.5)",,
"2023","In general, how satisfied are you with your life? (optional module)","Missouri","MO","Total","Total","94.8","94.0","95.5","94.8 (94.0-95.5)",,
"2023","In general, how satisfied are you with your life? (optional module)","Montana","MT","Total","Total","93.9","93.0","94.7","93.9 (93.0-94.7)",,
"2023","In general, how satisfied are you with your life? (optional module)","Nebraska","NE","Total","Total","95.8","95.1","96.6","95.8 (95.1-96.6)",,
"2023","In general, how satisfied are you with your life? (optional module)","Nevada","NV","Total","Total","89.2","86.2","92.1","89.2 (86.2-92.1)",,
"2023","In general, how satisfied are you with your life? (optional module)","New Hampshire","NH","Total","Total","94.3","93.4","95.3","94.3 (93.4-95.3)",,
"2023","In general, how satisfied are you with your life? (optional module)","New Jersey","NJ","Total","Total","95.0","94.3","95.7","95.0 (94.3-95.7)",,
"2023","In general, how satisfied are you with your life? (optional module)","New Mexico","NM","Total","Total","94.4","93.2","95.7","94.4 (93.2-95.7)",,
"2023","In general, how satisfied are you with your life? (optional module)","New York","NY","Total","Total","93.5","92.7","94.3","93.5 (92.7-94.3)",,
"2023","In general, how satisfied are you with your life? (optional module)","North Carolina","NC","Total","Total","95.2","94.0","96.4","95.2 (94.0-96.4)",,
"2023","In general, how satisfied are you with your life? (optional module)","North Dakota","ND","Total","Total","94.6","93.7","95.5","94.6 (93.7-95.5)",,
"2023","In general, how satisfied are you with your life? (optional module)","Ohio","OH","Total","Total","92.5","91.3","93.6","92.5 (91.3-93.6)",,
"2023","In general, how satisfied are you with your life? (optional module)","Oklahoma","OK","Total","Total","93.6","92.5","94.8","93.6 (92.5-94.8)",,
"2023","In general, how satisfied are you with your life? (optional module)","Puerto Rico","PR","Total","Total","96.0","95.3","96.8","96.0 (95.3-96.8)",,
"2023","In general, how satisfied are you with your life? (optional module)","Rhode Island","RI","Total","Total","93.3","92.2","94.5","93.3 (92.2-94.5)",,
"2023","In general, how satisfied are you with your life? (optional module)","South Carolina","SC","Total","Total","93.9","93.1","94.7","93.9 (93.1-94.7)",,
"2023","In general, how satisfied are you with your life? (optional module)","Utah","UT","Total","Total","94.6","94.0","95.2","94.6 (94.0-95.2)",,
"2023","In general, how satisfied are you with your life? (optional module)","Virginia","VA","Total","Total","93.8","92.6","94.9","93.8 (92.6-94.9)",,
"2023","In general, how satisfied are you with your life? (optional module)","West Virginia","WV","Total","Total","93.2","92.2","94.1","93.2 (92.2-94.1)",,
"2023","In general, how satisfied are you with your life? (optional module)","Wisconsin","WI","Total","Total","94.2","93.5","94.9","94.2 (93.5-94.9)",,
"2022","In general, how satisfied are you with your life? (optional module)","Alabama","AL","Total","Total","93.9","92.7","95.1","93.9 (92.7-95.1)",,
"2022","In general, how satisfied are you with your life? (optional module)","Alaska","AK","Total","Total","93.7","92.7","94.7","93.7 (92.7-94.7)",,
"2022","In general, how satisfied are you with your life? (optional module)","Arizona","AZ","Total","Total","93.3","92.3","94.2","93.3 (92.3-94.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","California","CA","Total","Total","93.6","92.8","94.4","93.6 (92.8-94.4)",,
"2022","In general, how satisfied are you with your life? (optional module)","Connecticut","CT","Total","Total","94.5","93.7","95.2","94.5 (93.7-95.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","Delaware","DE","Total","Total","94.0","92.7","95.2","94.0 (92.7-95.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","District of Columbia","DC","Total","Total","94.9","93.6","96.2","94.9 (93.6-96.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","Florida","FL","Total","Total","92.8","91.4","94.1","92.8 (91.4-94.1)",,
"2022","In general, how satisfied are you with your life? (optional module)","Georgia","GA","Total","Total","93.6","92.8","94.5","93.6 (92.8-94.5)",,
"2022","In general, how satisfied are you with your life? (optional module)","Idaho","ID","Total","Total","95.3","94.6","96","95.3 (94.6-96)",,
"2022","In general, how satisfied are you with your life? (optional module)","Indiana","IN","Total","Total","93.5","92.9","94.2","93.5 (92.9-94.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","Iowa","IA","Total","Total","94.4","93.7","95.1","94.4 (93.7-95.1)",,
"2022","In general, how satisfied are you with your life? (optional module)","Kansas","KS","Total","Total","95.2","94.6","95.8","95.2 (94.6-95.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","Kentucky","KY","Total","Total","92.9","91.7","94","92.9 (91.7-94)",,
"2022","In general, how satisfied are you with your life? (optional module)","Maine","ME","Total","Total","94.5","93.8","95.2","94.5 (93.8-95.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","Maryland","MD","Total","Total","93.4","92.6","94.3","93.4 (92.6-94.3)",,
"2022","In general, how satisfied are you with your life? (optional module)","Massachusetts","MA","Total","Total","94.9","94.3","95.6","94.9 (94.3-95.6)",,
"2022","In general, how satisfied are you with your life? (optional module)","Michigan","MI","Total","Total","93.7","92.8","94.6","93.7 (92.8-94.6)",,
"2022","In general, how satisfied are you with your life? (optional module)","Minnesota","MN","Total","Total","94.8","94.3","95.3","94.8 (94.3-95.3)",,
"2022","In general, how satisfied are you with your life? (optional module)","Mississippi","MS","Total","Total","93.5","92.4","94.6","93.5 (92.4-94.6)",,
"2022","In general, how satisfied are you with your life? (optional module)","Missouri","MO","Total","Total","93.9","93.1","94.6","93.9 (93.1-94.6)",,
"2022","In general, how satisfied are you with your life? (optional module)","Montana","MT","Total","Total","94.8","94.1","95.5","94.8 (94.1-95.5)",,
"2022","In general, how satisfied are you with your life? (optional module)","Nebraska","NE","Total","Total","94.7","93.5","95.9","94.7 (93.5-95.9)",,
"2022","In general, how satisfied are you with your life? (optional module)","Nevada","NV","Total","Total","93.4","92","94.8","93.4 (92-94.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","New Hampshire","NH","Total","Total","92.4","91.3","93.6","92.4 (91.3-93.6)",,
"2022","In general, how satisfied are you with your life? (optional module)","New Jersey","NJ","Total","Total","94.0","93.1","94.9","94.0 (93.1-94.9)",,
"2022","In general, how satisfied are you with your life? (optional module)","New Mexico","NM","Total","Total","95.2","94.3","96.2","95.2 (94.3-96.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","North Carolina","NC","Total","Total","95.0","94","96.1","95.0 (94-96.1)",,
"2022","In general, how satisfied are you with your life? (optional module)","Ohio","OH","Total","Total","91.3","90.3","92.4","91.3 (90.3-92.4)",,
"2022","In general, how satisfied are you with your life? (optional module)","Oklahoma","OK","Total","Total","93.7","92.4","95","93.7 (92.4-95)",,
"2022","In general, how satisfied are you with your life? (optional module)","Puerto Rico","PR","Total","Total","95.2","94.3","96","95.2 (94.3-96)",,
"2022","In general, how satisfied are you with your life? (optional module)","Rhode Island","RI","Total","Total","93.7","92.7","94.7","93.7 (92.7-94.7)",,
"2022","In general, how satisfied are you with your life? (optional module)","South Carolina","SC","Total","Total","93.5","92.7","94.3","93.5 (92.7-94.3)",,
"2022","In general, how satisfied are you with your life? (optional module)","Tennessee","TN","Total","Total","93.8","92.8","94.8","93.8 (92.8-94.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","Texas","TX","Total","Total","94.0","93.1","95","94.0 (93.1-95)",,
"2022","In general, how satisfied are you with your life? (optional module)","U.S. Virgin Islands","VI","Total","Total","94.3","90.9","97.8","94.3 (90.9-97.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","Utah","UT","Total","Total","94.2","93.5","94.9","94.2 (93.5-94.9)",,
"2022","In general, how satisfied are you with your life? (optional module)","Vermont","VT","Total","Total","94.0","93.1","94.8","94.0 (93.1-94.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","Washington","WA","Total","Total","92.7","92.2","93.2","92.7 (92.2-93.2)",,
"2022","In general, how satisfied are you with your life? (optional module)","West Virginia","WV","Total","Total","93.5","92.5","94.4","93.5 (92.5-94.4)",,
"2022","In general, how satisfied are you with your life? (optional module)","Wisconsin","WI","Total","Total","94.0","93.3","94.8","94.0 (93.3-94.8)",,
"2022","In general, how satisfied are you with your life? (optional module)","Wyoming","WY","Total","Total","96.3","95.5","97.2","96.3 (95.5-97.2)",,
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Alabama","AL","Total","Total","18.0","16.5","19.5","18.0 (16.5-19.5)","17.0% - 19.9%","76-100th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Alaska","AK","Total","Total","15.7","14.1","17.3","15.7 (14.1-17.3)","15.7% - 16.9%","51-75th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Arizona","AZ","Total","Total","14.2","12.9","15.5","14.2 (12.9-15.5)","11.9% - 14.2%","0-25th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Arkansas","AR","Total","Total","19.9","18.5","21.3","19.9 (18.5-21.3)","17.0% - 19.9%","76-100th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","California","CA","Total","Total","14.9","13.8","15.9","14.9 (13.8-15.9)","14.5% - 15.6%","26-50th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Colorado","CO","Total","Total","15.2","14.4","16.0","15.2 (14.4-16.0)","14.5% - 15.6%","26-50th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Connecticut","CT","Total","Total","13.9","12.8","15.1","13.9 (12.8-15.1)","11.9% - 14.2%","0-25th percentile"
"2024","Now thinking about your mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was your mental health not good?","Delaware","DE","Total","Total","16.1","14.3","18.0","16.1 (14.3-18.0)","15.7% - 16.9%","51-75th percentile"
